IPCC Code,IPCC Source Name,IPCC Activity Name,National comunication sector,CCC sector,CCC subsector
2F1d,Transport Refrigeration: Systems for marine vessels,Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1d,Transport Refrigeration: Systems for marine vessels,Halocarbon in products at disposal: HFC-134a,Business,F-gases,Refrigeration
2F1d,Transport Refrigeration: Systems for marine vessels,Halocarbon in products at disposal: HFC-143a,Business,F-gases,Refrigeration
2F1d,Transport Refrigeration: Systems for marine vessels,Halocarbon in products at disposal: HFC-152a,Business,F-gases,Refrigeration
2F1d,Transport Refrigeration: Systems for marine vessels,Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1d,Transport Refrigeration: Systems for marine vessels,Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Refrigeration
2F1d,Transport Refrigeration: Systems for marine vessels,Halocarbon used for manufacturing: HFC-143a,Business,F-gases,Refrigeration
2F1d,Transport Refrigeration: Systems for marine vessels,Halocarbon used for manufacturing: HFC-32,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon bank: HFC-134a,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon bank: HFC-143a,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon bank: HFC-32,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon in products at disposal: HFC-143a,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon in products at disposal: HFC-32,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon used for manufacturing: HFC-143a,Business,F-gases,Refrigeration
2F1d,"Transport Refrigeration: Systems for vans, light trucks",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Refrigeration
2F1e,"Mobile Air-Conditioning: MAC systems - buses, trains",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1e,"Mobile Air-Conditioning: MAC systems - buses, trains",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1e,"Mobile Air-Conditioning: MAC systems - buses, trains",Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1e,"Mobile Air-Conditioning: MAC systems - buses, trains",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1e,"Mobile Air-Conditioning: MAC systems - buses, trains",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1e,"Mobile Air-Conditioning: MAC systems - buses, trains",Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1e,"Mobile Air-Conditioning: MAC systems - buses, trains",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1e,"Mobile Air-Conditioning: MAC systems - buses, trains",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1e,"Mobile Air-Conditioning: MAC systems - buses, trains",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1e,"Mobile Air-Conditioning: MAC systems - cars, vans, cabs",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1e,"Mobile Air-Conditioning: MAC systems - cars, vans, cabs",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1e,"Mobile Air-Conditioning: MAC systems - cars, vans, cabs",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, large",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, large",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, large",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon bank: HFC-152a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon in products at disposal: HFC-152a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, mid-size",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon bank: HFC-152a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon in products at disposal: HFC-152a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC chillers, small",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1f,Stationary Air-Conditioning: AC integral systems (e.g. window units),Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1f,Stationary Air-Conditioning: AC integral systems (e.g. window units),Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,Stationary Air-Conditioning: AC integral systems (e.g. window units),Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1f,Stationary Air-Conditioning: AC integral systems (e.g. window units),Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1f,Stationary Air-Conditioning: AC integral systems (e.g. window units),Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,Stationary Air-Conditioning: AC integral systems (e.g. window units),Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1f,Stationary Air-Conditioning: AC integral systems (e.g. window units),Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1f,Stationary Air-Conditioning: AC integral systems (e.g. window units),Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,Stationary Air-Conditioning: AC integral systems (e.g. window units),Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, large",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC roof-top units, large",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, large",Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, large",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC roof-top units, large",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, large",Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, large",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC roof-top units, large",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, large",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, small",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC roof-top units, small",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, small",Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, small",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC roof-top units, small",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, small",Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, small",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC roof-top units, small",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC roof-top units, small",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, large",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC split systems, large",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, large",Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, large",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC split systems, large",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, large",Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, large",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC split systems, large",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, large",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, mid-size",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC split systems, mid-size",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, mid-size",Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, mid-size",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC split systems, mid-size",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, mid-size",Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, mid-size",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC split systems, mid-size",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, mid-size",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, small",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC split systems, small",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, small",Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, small",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC split systems, small",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, small",Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, small",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC split systems, small",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC split systems, small",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC VRF systems, small",Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC VRF systems, small",Halocarbon bank: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC VRF systems, small",Halocarbon bank: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC VRF systems, small",Halocarbon in products at disposal: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC VRF systems, small",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC VRF systems, small",Halocarbon in products at disposal: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC VRF systems, small",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Refrigeration
2F1f,"Stationary Air-Conditioning: AC VRF systems, small",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: AC VRF systems, small",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Air conditioning
2F1f,"Stationary Air-Conditioning: Heat pumps, large",Halocarbon bank: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, large",Halocarbon bank: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, large",Halocarbon bank: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, large",Halocarbon in products at disposal: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, large",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, large",Halocarbon in products at disposal: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, large",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, large",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, large",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size",Halocarbon bank: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size",Halocarbon bank: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size",Halocarbon bank: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size",Halocarbon in products at disposal: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size",Halocarbon in products at disposal: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, mid-size",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, small",Halocarbon bank: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, small",Halocarbon bank: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, small",Halocarbon bank: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, small",Halocarbon in products at disposal: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, small",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, small",Halocarbon in products at disposal: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, small",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, small",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, small",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)",Halocarbon bank: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)",Halocarbon bank: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)",Halocarbon bank: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)",Halocarbon in products at disposal: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)",Halocarbon in products at disposal: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)",Halocarbon in products at disposal: HFC-32,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)",Halocarbon used for manufacturing: HFC-125,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)",Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Heat pumps
2F1f,"Stationary Air-Conditioning: Heat pumps, very small (domestic)",Halocarbon used for manufacturing: HFC-32,Business,F-gases,Heat pumps
2F2a,Closed foams,Halocarbon bank: HFC-134a,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon bank: HFC-152a,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon bank: HFC-227ea,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon bank: HFC-245fa,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon bank: HFC-365mfc,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon in products at disposal: HFC-227ea,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon in products at disposal: HFC-245fa,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon in products at disposal: HFC-365mfc,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon used for manufacturing: HFC-134a,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon used for manufacturing: HFC-152a,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon used for manufacturing: HFC-227ea,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon used for manufacturing: HFC-245fa,Business,F-gases,Other F-gases
2F2a,Closed foams,Halocarbon used for manufacturing: HFC-365mfc,Business,F-gases,Other F-gases
2F2b,One Component Foams,Non-fuel combustion,Business,F-gases,Other F-gases
2F3,Firefighting,Halocarbon bank: C4F10,Business,F-gases,Other F-gases
2F3,Firefighting,Halocarbon bank: HFC-227ea,Business,F-gases,Other F-gases
2F3,Firefighting,Halocarbon in products at disposal: C4F10,Business,F-gases,Other F-gases
2F3,Firefighting,Halocarbon in products at disposal: HFC-227ea,Business,F-gases,Other F-gases
2F3,Firefighting,Halocarbon used for manufacturing: C4F10,Business,F-gases,Other F-gases
2F4a,Metered dose inhalers,Halocarbon bank: HFC-134a,Residential,F-gases,Metered-dose inhalers
2F4a,Metered dose inhalers,Halocarbon bank: HFC-227ea,Residential,F-gases,Metered-dose inhalers
2F4b,Aerosols other than metered dose inhalers,Halocarbon bank: HFC-134a,Residential,F-gases,Other F-gases
2F4b,Aerosols other than metered dose inhalers,Halocarbon bank: HFC-152a,Residential,F-gases,Other F-gases
2F5,Precision cleaning,Halocarbon use: HFC-43-10mee,Business,F-gases,Other F-gases
2F6b,F-gas handling,Non-fuel combustion,Business,F-gases,Other F-gases
2F6b,Transport and distribution of refrigerants,Halocarbon bank: HFC-125,Business,F-gases,Refrigeration
2F6b,Transport and distribution of refrigerants,Halocarbon bank: HFC-134a,Business,F-gases,Refrigeration
2F6b,Transport and distribution of refrigerants,Halocarbon bank: HFC-143a,Business,F-gases,Refrigeration
2F6b,Transport and distribution of refrigerants,Halocarbon bank: HFC-152a,Business,F-gases,Refrigeration
2F6b,Transport and distribution of refrigerants,Halocarbon bank: HFC-227ea,Business,F-gases,Refrigeration
2F6b,Transport and distribution of refrigerants,Halocarbon bank: HFC-32,Business,F-gases,Refrigeration
2G1,Electrical insulation,Halocarbon bank: SF6,Business,F-gases,Other F-gases
2G2a,Airborne Warning And Control Systems,Active Aircraft,Business,F-gases,Other F-gases
2G2b,Particle accelerators,Halocarbon use: SF6,Business,F-gases,Other F-gases
2G2e,Electronics and shoes,Non-fuel combustion,Business,F-gases,Other F-gases
2G2e,Tracer gas,Halocarbon use: SF6,Business,F-gases,Other F-gases
2G3a,N2O use as an anaesthetic,Population,Business,Non-residential buildings,Public
2G3b,Other food - cream consumption,Process emission,Industrial processes,Industry,Industry
2G3b,Recreational use of N2O,Process emission,Residential,Industry,Industry
2G4,Chemical Industry - other process sources,Process emission,Industrial processes,Industry,Industry
3A1a,Enteric,Dairy - Dairy Cows,Agriculture,Agriculture,Enteric fermentation
3A1b,Enteric,Other cattle - Beef females for slaughter,Agriculture,Agriculture,Enteric fermentation
3A1b,Enteric,Other cattle - Bulls for breeding,Agriculture,Agriculture,Enteric fermentation
3A1b,Enteric,Other cattle - Cereal fed bull,Agriculture,Agriculture,Enteric fermentation
3A1b,Enteric,Other cattle - Cows,Agriculture,Agriculture,Enteric fermentation
3A1b,Enteric,Other cattle - Dairy Calves Female,Agriculture,Agriculture,Enteric fermentation
3A1b,Enteric,Other cattle - Dairy In Calf Heifers,Agriculture,Agriculture,Enteric fermentation
3A1b,Enteric,Other cattle - Dairy Replacements Female,Agriculture,Agriculture,Enteric fermentation
3A1b,Enteric,Other cattle - Heifers for breeding,Agriculture,Agriculture,Enteric fermentation
3A1b,Enteric,Other cattle - Steers,Agriculture,Agriculture,Enteric fermentation
3A2,Enteric,Sheep - Ewe,Agriculture,Agriculture,Enteric fermentation
3A2,Enteric,Sheep - Lamb,Agriculture,Agriculture,Enteric fermentation
3A2,Enteric,Sheep - Ram,Agriculture,Agriculture,Enteric fermentation
3A3,Enteric,Pig - Boar,Agriculture,Agriculture,Enteric fermentation
3A3,Enteric,Pig - Fattening Pig < 20 kg,Agriculture,Agriculture,Enteric fermentation
3A3,Enteric,Pig - Fattening Pig > 80 kg,Agriculture,Agriculture,Enteric fermentation
3A3,Enteric,Pig - Fattening Pig 20 to 80 kg,Agriculture,Agriculture,Enteric fermentation
3A3,Enteric,Pig - Gilt,Agriculture,Agriculture,Enteric fermentation
3A3,Enteric,Pig - Sow,Agriculture,Agriculture,Enteric fermentation
3A4,Enteric,Agricultural Horses,Agriculture,Agriculture,Enteric fermentation
3A4,Enteric,Deer,Agriculture,Agriculture,Enteric fermentation
3A4,Enteric,Domestic Horses,Agriculture,Agriculture,Enteric fermentation
3A4,Enteric,Goats,Agriculture,Agriculture,Enteric fermentation
3A4,Enteric,Professional Horses,Agriculture,Agriculture,Enteric fermentation
3B11a,Digestate,Dairy - Dairy Cows,Agriculture,Agriculture,Waste and manure management
3B11a,Excreta,Dairy - Dairy Cows,Agriculture,Agriculture,Waste and manure management
3B11a,Managed Manure,Dairy - Dairy Cows,Agriculture,Agriculture,Waste and manure management
3B11b,Digestate,Other cattle - Beef females for slaughter,Agriculture,Agriculture,Waste and manure management
3B11b,Digestate,Other cattle - Bulls for breeding,Agriculture,Agriculture,Waste and manure management
3B11b,Digestate,Other cattle - Cereal fed bull,Agriculture,Agriculture,Waste and manure management
3B11b,Digestate,Other cattle - Cows,Agriculture,Agriculture,Waste and manure management
3B11b,Digestate,Other cattle - Dairy Calves Female,Agriculture,Agriculture,Waste and manure management
3B11b,Digestate,Other cattle - Dairy In Calf Heifers,Agriculture,Agriculture,Waste and manure management
3B11b,Digestate,Other cattle - Dairy Replacements Female,Agriculture,Agriculture,Waste and manure management
3B11b,Digestate,Other cattle - Heifers for breeding,Agriculture,Agriculture,Waste and manure management
3B11b,Digestate,Other cattle - Steers,Agriculture,Agriculture,Waste and manure management
3B11b,Excreta,Other cattle - Beef females for slaughter,Agriculture,Agriculture,Waste and manure management
3B11b,Excreta,Other cattle - Bulls for breeding,Agriculture,Agriculture,Waste and manure management
3B11b,Excreta,Other cattle - Cereal fed bull,Agriculture,Agriculture,Waste and manure management
3B11b,Excreta,Other cattle - Cows,Agriculture,Agriculture,Waste and manure management
3B11b,Excreta,Other cattle - Dairy Calves Female,Agriculture,Agriculture,Waste and manure management
3B11b,Excreta,Other cattle - Dairy In Calf Heifers,Agriculture,Agriculture,Waste and manure management
3B11b,Excreta,Other cattle - Dairy Replacements Female,Agriculture,Agriculture,Waste and manure management
3B11b,Excreta,Other cattle - Heifers for breeding,Agriculture,Agriculture,Waste and manure management
3B11b,Excreta,Other cattle - Steers,Agriculture,Agriculture,Waste and manure management
3B11b,Managed Manure,Other cattle - Beef females for slaughter,Agriculture,Agriculture,Waste and manure management
3B11b,Managed Manure,Other cattle - Bulls for breeding,Agriculture,Agriculture,Waste and manure management
3B11b,Managed Manure,Other cattle - Cereal fed bull,Agriculture,Agriculture,Waste and manure management
3B11b,Managed Manure,Other cattle - Cows,Agriculture,Agriculture,Waste and manure management
3B11b,Managed Manure,Other cattle - Dairy Calves Female,Agriculture,Agriculture,Waste and manure management
3B11b,Managed Manure,Other cattle - Dairy In Calf Heifers,Agriculture,Agriculture,Waste and manure management
3B11b,Managed Manure,Other cattle - Dairy Replacements Female,Agriculture,Agriculture,Waste and manure management
3B11b,Managed Manure,Other cattle - Heifers for breeding,Agriculture,Agriculture,Waste and manure management
3B11b,Managed Manure,Other cattle - Steers,Agriculture,Agriculture,Waste and manure management
